id,loan_id,due_date,paid_date,expected_amount,paid_amount,payment_status,days_overdue
845,46,2025-05-25,2025-05-25,320257.6,320257.6,paid,0
846,46,2025-06-01,2025-06-01,320257.6,320257.6,paid,0
847,46,2025-06-08,2025-06-08,320257.6,320257.6,paid,0
848,46,2025-06-15,2025-06-15,320257.6,320257.6,paid,0
849,46,2025-06-22,2025-06-22,320257.6,320257.6,paid,0
850,46,2025-06-29,2025-06-29,320257.6,320257.6,paid,0
851,46,2025-07-06,2025-07-06,320257.6,320257.6,paid,0
852,46,2025-07-13,2025-07-13,320257.6,320257.6,paid,0
853,46,2025-07-20,2025-07-20,320257.6,320257.6,paid,0
854,46,2025-07-27,2025-07-27,320257.6,320257.6,paid,0
855,46,2025-08-03,2025-08-03,320257.6,320257.6,paid,0
856,46,2025-08-10,2025-08-10,320257.6,320257.6,paid,0
857,46,2025-08-17,2025-08-17,320257.6,320257.6,paid,0
858,46,2025-08-24,2025-08-24,320257.6,320257.6,paid,0
859,46,2025-08-31,2025-08-31,320257.6,320257.6,paid,0
860,46,2025-09-07,2025-09-07,320257.6,320257.6,paid,0
861,46,2025-09-14,2025-09-14,320257.6,320257.6,paid,0
862,47,2024-06-16,2024-06-16,123104.62,123104.62,paid,0
863,47,2024-06-23,2024-06-23,123104.62,123104.62,paid,0
864,47,2024-06-30,2024-07-02,123104.62,123104.62,paid,2
865,47,2024-07-07,2024-07-07,123104.62,123104.62,paid,0
866,47,2024-07-14,2024-07-14,123104.62,123104.62,paid,0
867,47,2024-07-21,2024-07-21,123104.62,123104.62,paid,0
868,47,2024-07-28,2024-07-28,123104.62,123104.62,paid,0
869,47,2024-08-04,2024-08-04,123104.62,123104.62,paid,0
870,47,2024-08-11,2024-08-11,123104.62,123104.62,paid,0
871,47,2024-08-18,2024-08-18,123104.62,123104.62,paid,0
872,47,2024-08-25,2024-08-25,123104.62,123104.62,paid,0
873,47,2024-09-01,2024-09-01,123104.62,123104.62,paid,0
874,47,2024-09-08,2024-09-08,123104.62,123104.62,paid,0
875,47,2024-09-15,2024-09-15,123104.62,123104.62,paid,0
876,47,2024-09-22,2024-09-24,123104.62,123104.62,paid,2
877,47,2024-09-29,2024-09-29,123104.62,123104.62,paid,0
878,47,2024-10-06,2024-10-06,123104.62,123104.62,paid,0
879,47,2024-10-13,2024-10-13,123104.62,123104.62,paid,0
880,47,2024-10-20,2024-10-20,123104.62,123104.62,paid,0
881,47,2024-10-27,2024-10-28,123104.62,123104.62,paid,1
882,47,2024-11-03,2024-11-03,123104.62,123104.62,paid,0
883,47,2024-11-10,2024-11-10,123104.62,123104.62,paid,0
884,47,2024-11-17,2024-11-17,123104.62,123104.62,paid,0
885,47,2024-11-24,2024-11-24,123104.62,123104.62,paid,0
886,48,2024-01-11,2024-01-11,310370.35,310370.35,paid,0
887,48,2024-01-18,2024-01-18,310370.35,310370.35,paid,0
888,48,2024-01-25,2024-01-25,310370.35,310370.35,paid,0
889,48,2024-02-01,2024-02-01,310370.35,310370.35,paid,0
890,48,2024-02-08,2024-02-08,310370.35,310370.35,paid,0
891,48,2024-02-15,2024-02-15,310370.35,310370.35,paid,0
892,48,2024-02-22,2024-02-22,310370.35,310370.35,paid,0
893,48,2024-02-29,2024-02-29,310370.35,310370.35,paid,0
894,48,2024-03-07,2024-03-07,310370.35,310370.35,paid,0
895,48,2024-03-14,2024-03-14,310370.35,310370.35,paid,0
896,48,2024-03-21,2024-03-21,310370.35,310370.35,paid,0
897,48,2024-03-28,2024-03-28,310370.35,310370.35,paid,0
898,48,2024-04-04,2024-04-04,310370.35,310370.35,paid,0
899,48,2024-04-11,2024-04-11,310370.35,310370.35,paid,0
900,48,2024-04-18,2024-04-18,310370.35,310370.35,paid,0
901,48,2024-04-25,2024-04-25,310370.35,310370.35,paid,0
902,48,2024-05-02,2024-05-02,310370.35,310370.35,paid,0
903,48,2024-05-09,2024-05-09,310370.35,310370.35,paid,0
904,48,2024-05-16,2024-05-16,310370.35,310370.35,paid,0
905,48,2024-05-23,2024-05-23,310370.35,310370.35,paid,0
906,49,2025-06-30,2025-06-30,248105.15,248105.15,paid,0
907,49,2025-07-07,2025-07-07,248105.15,248105.15,paid,0
908,49,2025-07-14,2025-07-14,248105.15,248105.15,paid,0
909,49,2025-07-21,2025-07-21,248105.15,248105.15,paid,0
910,49,2025-07-28,2025-07-28,248105.15,248105.15,paid,0
911,49,2025-08-04,2025-08-04,248105.15,248105.15,paid,0
912,49,2025-08-11,2025-08-11,248105.15,248105.15,paid,0
913,49,2025-08-18,2025-08-18,248105.15,248105.15,paid,0
914,49,2025-08-25,2025-08-25,248105.15,248105.15,paid,0
915,49,2025-09-01,2025-09-01,248105.15,248105.15,paid,0
916,49,2025-09-08,2025-09-08,248105.15,248105.15,paid,0
917,49,2025-09-15,2025-09-15,248105.15,248105.15,paid,0
918,49,2025-09-22,2025-09-22,248105.15,248105.15,paid,0
919,49,2025-09-29,2025-09-29,248105.15,248105.15,paid,0
920,49,2025-10-06,2025-10-06,248105.15,248105.15,paid,0
921,49,2025-10-13,2025-10-13,248105.15,248105.15,paid,0
922,49,2025-10-20,2025-10-20,248105.15,248105.15,paid,0
923,49,2025-10-27,2025-10-27,248105.15,248105.15,paid,0
924,49,2025-11-03,2025-11-03,248105.15,248105.15,paid,0
925,49,2025-11-10,2025-11-10,248105.15,248105.15,paid,0
926,50,2025-08-06,2025-08-06,181431.62,181431.62,paid,0
927,50,2025-08-13,2025-08-13,181431.62,181431.62,paid,0
928,50,2025-08-20,2025-08-23,181431.62,181431.62,paid,3
929,50,2025-08-27,2025-08-27,181431.62,181431.62,paid,0
930,50,2025-09-03,2025-09-03,181431.62,181431.62,paid,0
931,50,2025-09-10,2025-09-11,181431.62,181431.62,paid,1
932,50,2025-09-17,2025-09-17,181431.62,181431.62,paid,0
933,50,2025-09-24,2025-09-24,181431.62,181431.62,paid,0
934,50,2025-10-01,2025-10-01,181431.62,181431.62,paid,0
935,50,2025-10-08,2025-10-11,181431.62,181431.62,paid,3
936,50,2025-10-15,2025-10-15,181431.62,181431.62,paid,0
937,50,2025-10-22,2025-10-22,181431.62,181431.62,paid,0
938,50,2025-10-29,2025-10-29,181431.62,181431.62,paid,0
939,50,2025-11-05,2025-11-05,181431.62,181431.62,paid,0
940,50,2025-11-12,2025-11-12,181431.62,181431.62,paid,0
941,50,2025-11-19,2025-11-19,181431.62,181431.62,paid,0
942,51,2025-05-06,2025-05-06,299303.88,299303.88,paid,0
943,51,2025-05-13,2025-05-13,299303.88,299303.88,paid,0
944,51,2025-05-20,2025-05-20,299303.88,299303.88,paid,0
945,51,2025-05-27,2025-05-27,299303.88,299303.88,paid,0
946,51,2025-06-03,2025-06-03,299303.88,299303.88,paid,0
947,51,2025-06-10,2025-06-10,299303.88,299303.88,paid,0
948,51,2025-06-17,2025-06-17,299303.88,299303.88,paid,0
949,51,2025-06-24,2025-06-24,299303.88,299303.88,paid,0
950,51,2025-07-01,2025-07-01,299303.88,299303.88,paid,0
951,51,2025-07-08,2025-07-08,299303.88,299303.88,paid,0
952,51,2025-07-15,2025-07-15,299303.88,299303.88,paid,0
953,51,2025-07-22,2025-07-23,299303.88,299303.88,paid,1
954,51,2025-07-29,2025-07-29,299303.88,299303.88,paid,0
955,51,2025-08-05,2025-08-05,299303.88,299303.88,paid,0
956,51,2025-08-12,2025-08-12,299303.88,299303.88,paid,0
957,51,2025-08-19,2025-08-19,299303.88,299303.88,paid,0
958,52,2025-04-20,2025-04-20,412735.06,412735.06,paid,0
959,52,2025-04-27,2025-04-27,412735.06,412735.06,paid,0
960,52,2025-05-04,2025-05-04,412735.06,412735.06,paid,0
961,52,2025-05-11,2025-05-11,412735.06,412735.06,paid,0
962,52,2025-05-18,2025-05-18,412735.06,412735.06,paid,0
963,52,2025-05-25,2025-05-25,412735.06,412735.06,paid,0
964,52,2025-06-01,2025-06-01,412735.06,412735.06,paid,0
965,52,2025-06-08,2025-06-08,412735.06,412735.06,paid,0
966,52,2025-06-15,2025-06-15,412735.06,412735.06,paid,0
967,52,2025-06-22,2025-06-22,412735.06,412735.06,paid,0
968,52,2025-06-29,2025-06-29,412735.06,412735.06,paid,0
969,52,2025-07-06,2025-07-06,412735.06,412735.06,paid,0
970,52,2025-07-13,2025-07-13,412735.06,412735.06,paid,0
971,52,2025-07-20,2025-07-20,412735.06,412735.06,paid,0
972,52,2025-07-27,2025-07-27,412735.06,412735.06,paid,0
973,52,2025-08-03,2025-08-03,412735.06,412735.06,paid,0
974,53,2024-11-04,2024-11-04,269595.55,269595.55,paid,0
975,53,2024-11-11,2024-11-11,269595.55,269595.55,paid,0
976,53,2024-11-18,2024-11-18,269595.55,269595.55,paid,0
977,53,2024-11-25,2024-11-25,269595.55,269595.55,paid,0
978,53,2024-12-02,2024-12-02,269595.55,269595.55,paid,0
979,53,2024-12-09,2024-12-09,269595.55,269595.55,paid,0
980,53,2024-12-16,2024-12-16,269595.55,269595.55,paid,0
981,53,2024-12-23,2024-12-23,269595.55,269595.55,paid,0
982,53,2024-12-30,2024-12-30,269595.55,269595.55,paid,0
983,53,2025-01-06,2025-01-06,269595.55,269595.55,paid,0
984,53,2025-01-13,2025-01-13,269595.55,269595.55,paid,0
985,53,2025-01-20,2025-01-20,269595.55,269595.55,paid,0
986,53,2025-01-27,2025-01-27,269595.55,269595.55,paid,0
987,53,2025-02-03,2025-02-03,269595.55,269595.55,paid,0
988,53,2025-02-10,2025-02-10,269595.55,269595.55,paid,0
989,53,2025-02-17,2025-02-17,269595.55,269595.55,paid,0
990,53,2025-02-24,2025-02-24,269595.55,269595.55,paid,0
991,53,2025-03-03,2025-03-06,269595.55,269595.55,paid,3
992,53,2025-03-10,2025-03-10,269595.55,269595.55,paid,0
993,53,2025-03-17,2025-03-17,269595.55,269595.55,paid,0
994,54,2024-06-29,2024-06-29,102057.5,102057.5,paid,0
995,54,2024-07-06,2024-07-06,102057.5,102057.5,paid,0
996,54,2024-07-13,2024-07-13,102057.5,102057.5,paid,0
997,54,2024-07-20,2024-07-20,102057.5,102057.5,paid,0
998,54,2024-07-27,2024-07-27,102057.5,102057.5,paid,0
999,54,2024-08-03,2024-08-03,102057.5,102057.5,paid,0
1000,54,2024-08-10,2024-08-10,102057.5,102057.5,paid,0
1001,54,2024-08-17,2024-08-17,102057.5,102057.5,paid,0
1002,54,2024-08-24,2024-08-24,102057.5,102057.5,paid,0
1003,54,2024-08-31,2024-08-31,102057.5,102057.5,paid,0
1004,54,2024-09-07,2024-09-07,102057.5,102057.5,paid,0
1005,54,2024-09-14,2024-09-14,102057.5,102057.5,paid,0
1006,54,2024-09-21,2024-09-21,102057.5,102057.5,paid,0
1007,54,2024-09-28,2024-09-28,102057.5,102057.5,paid,0
1008,54,2024-10-05,2024-10-05,102057.5,102057.5,paid,0
1009,54,2024-10-12,2024-10-12,102057.5,102057.5,paid,0
1010,55,2024-11-11,2024-11-11,309028.9,309028.9,paid,0
1011,55,2024-11-18,2024-11-18,309028.9,309028.9,paid,0
1012,55,2024-11-25,2024-11-25,309028.9,309028.9,paid,0
1013,55,2024-12-02,2024-12-04,309028.9,309028.9,paid,2
1014,55,2024-12-09,2024-12-09,309028.9,309028.9,paid,0
1015,55,2024-12-16,2024-12-16,309028.9,309028.9,paid,0
1016,55,2024-12-23,2024-12-23,309028.9,309028.9,paid,0
1017,55,2024-12-30,2024-12-30,309028.9,309028.9,paid,0
1018,55,2025-01-06,2025-01-06,309028.9,309028.9,paid,0
1019,55,2025-01-13,2025-01-13,309028.9,309028.9,paid,0
1020,55,2025-01-20,2025-01-20,309028.9,309028.9,paid,0
1021,55,2025-01-27,2025-01-27,309028.9,309028.9,paid,0
1022,55,2025-02-03,2025-02-03,309028.9,309028.9,paid,0
1023,55,2025-02-10,2025-02-10,309028.9,309028.9,paid,0
1024,55,2025-02-17,2025-02-17,309028.9,309028.9,paid,0
1025,55,2025-02-24,2025-02-24,309028.9,309028.9,paid,0
1026,55,2025-03-03,2025-03-03,309028.9,309028.9,paid,0
1027,55,2025-03-10,2025-03-10,309028.9,309028.9,paid,0
1028,55,2025-03-17,2025-03-17,309028.9,309028.9,paid,0
1029,55,2025-03-24,2025-03-24,309028.9,309028.9,paid,0
1030,56,2024-05-21,2024-05-21,244293.21,244293.21,paid,0
1031,56,2024-05-28,2024-05-28,244293.21,244293.21,paid,0
1032,56,2024-06-04,2024-06-05,244293.21,244293.21,paid,1
1033,56,2024-06-11,2024-06-14,244293.21,244293.21,paid,3
1034,56,2024-06-18,2024-06-18,244293.21,244293.21,paid,0
1035,56,2024-06-25,2024-06-25,244293.21,244293.21,paid,0
1036,56,2024-07-02,2024-07-02,244293.21,244293.21,paid,0
1037,56,2024-07-09,2024-07-09,244293.21,244293.21,paid,0
1038,56,2024-07-16,2024-07-16,244293.21,244293.21,paid,0
1039,56,2024-07-23,2024-07-25,244293.21,244293.21,paid,2
1040,56,2024-07-30,2024-07-30,244293.21,244293.21,paid,0
1041,56,2024-08-06,2024-08-06,244293.21,244293.21,paid,0
1042,56,2024-08-13,2024-08-13,244293.21,244293.21,paid,0
1043,56,2024-08-20,2024-08-20,244293.21,244293.21,paid,0
1044,56,2024-08-27,2024-08-27,244293.21,244293.21,paid,0
1045,56,2024-09-03,2024-09-03,244293.21,244293.21,paid,0
1046,56,2024-09-10,2024-09-10,244293.21,244293.21,paid,0
1047,56,2024-09-17,2024-09-17,244293.21,244293.21,paid,0
1048,56,2024-09-24,2024-09-24,244293.21,244293.21,paid,0
1049,56,2024-10-01,2024-10-01,244293.21,244293.21,paid,0
1050,56,2024-10-08,2024-10-08,244293.21,244293.21,paid,0
1051,56,2024-10-15,2024-10-15,244293.21,244293.21,paid,0
1052,56,2024-10-22,2024-10-22,244293.21,244293.21,paid,0
1053,56,2024-10-29,2024-10-29,244293.21,244293.21,paid,0
1054,57,2025-02-19,2025-02-19,199629.8,199629.8,paid,0
1055,57,2025-02-26,2025-02-26,199629.8,199629.8,paid,0
1056,57,2025-03-05,2025-03-05,199629.8,199629.8,paid,0
1057,57,2025-03-12,2025-03-12,199629.8,199629.8,paid,0
1058,57,2025-03-19,2025-03-19,199629.8,199629.8,paid,0
1059,57,2025-03-26,2025-03-26,199629.8,199629.8,paid,0
1060,57,2025-04-02,2025-04-02,199629.8,199629.8,paid,0
1061,57,2025-04-09,2025-04-09,199629.8,199629.8,paid,0
1062,57,2025-04-16,2025-04-16,199629.8,199629.8,paid,0
1063,57,2025-04-23,2025-04-23,199629.8,199629.8,paid,0
1064,57,2025-04-30,2025-04-30,199629.8,199629.8,paid,0
1065,57,2025-05-07,2025-05-07,199629.8,199629.8,paid,0
1066,57,2025-05-14,2025-05-14,199629.8,199629.8,paid,0
1067,57,2025-05-21,2025-05-21,199629.8,199629.8,paid,0
1068,57,2025-05-28,2025-05-28,199629.8,199629.8,paid,0
1069,57,2025-06-04,2025-06-04,199629.8,199629.8,paid,0
1070,57,2025-06-11,2025-06-11,199629.8,199629.8,paid,0
1071,57,2025-06-18,2025-06-18,199629.8,199629.8,paid,0
1072,57,2025-06-25,2025-06-25,199629.8,199629.8,paid,0
1073,57,2025-07-02,2025-07-02,199629.8,199629.8,paid,0
1074,58,2024-02-29,2024-02-29,177991.85,177991.85,paid,0
1075,58,2024-03-07,2024-03-07,177991.85,177991.85,paid,0
1076,58,2024-03-14,2024-03-14,177991.85,177991.85,paid,0
1077,58,2024-03-21,2024-03-21,177991.85,177991.85,paid,0
1078,58,2024-03-28,2024-03-28,177991.85,177991.85,paid,0
1079,58,2024-04-04,2024-04-04,177991.85,177991.85,paid,0
1080,58,2024-04-11,2024-04-11,177991.85,177991.85,paid,0
1081,58,2024-04-18,2024-04-18,177991.85,177991.85,paid,0
1082,58,2024-04-25,2024-04-25,177991.85,177991.85,paid,0
1083,58,2024-05-02,2024-05-02,177991.85,177991.85,paid,0
1084,58,2024-05-09,2024-05-09,177991.85,177991.85,paid,0
1085,58,2024-05-16,2024-05-16,177991.85,177991.85,paid,0
1086,58,2024-05-23,2024-05-23,177991.85,177991.85,paid,0
1087,58,2024-05-30,2024-05-30,177991.85,177991.85,paid,0
1088,58,2024-06-06,2024-06-06,177991.85,177991.85,paid,0
1089,58,2024-06-13,2024-06-13,177991.85,177991.85,paid,0
1090,58,2024-06-20,2024-06-20,177991.85,177991.85,paid,0
1091,58,2024-06-27,2024-06-27,177991.85,177991.85,paid,0
1092,58,2024-07-04,2024-07-04,177991.85,177991.85,paid,0
1093,58,2024-07-11,2024-07-11,177991.85,177991.85,paid,0
1094,59,2025-02-18,2025-02-18,444581.56,444581.56,paid,0
1095,59,2025-02-25,2025-02-25,444581.56,444581.56,paid,0
1096,59,2025-03-04,2025-03-04,444581.56,444581.56,paid,0
1097,59,2025-03-11,2025-03-11,444581.56,444581.56,paid,0
1098,59,2025-03-18,2025-03-18,444581.56,444581.56,paid,0
1099,59,2025-03-25,2025-03-25,444581.56,444581.56,paid,0
1100,59,2025-04-01,2025-04-01,444581.56,444581.56,paid,0
1101,59,2025-04-08,2025-04-08,444581.56,444581.56,paid,0
1102,59,2025-04-15,2025-04-15,444581.56,444581.56,paid,0
1103,59,2025-04-22,2025-04-22,444581.56,444581.56,paid,0
1104,59,2025-04-29,2025-04-29,444581.56,444581.56,paid,0
1105,59,2025-05-06,2025-05-06,444581.56,444581.56,paid,0
1106,59,2025-05-13,2025-05-13,444581.56,444581.56,paid,0
1107,59,2025-05-20,2025-05-20,444581.56,444581.56,paid,0
1108,59,2025-05-27,2025-05-27,444581.56,444581.56,paid,0
1109,59,2025-06-03,2025-06-03,444581.56,444581.56,paid,0
1110,60,2024-06-02,2024-06-02,243849.81,243849.81,paid,0
1111,60,2024-06-09,2024-06-09,243849.81,243849.81,paid,0
1112,60,2024-06-16,2024-06-16,243849.81,243849.81,paid,0
1113,60,2024-06-23,2024-06-23,243849.81,243849.81,paid,0
1114,60,2024-06-30,2024-06-30,243849.81,243849.81,paid,0
1115,60,2024-07-07,2024-07-07,243849.81,243849.81,paid,0
1116,60,2024-07-14,2024-07-14,243849.81,243849.81,paid,0
1117,60,2024-07-21,2024-07-21,243849.81,243849.81,paid,0
1118,60,2024-07-28,2024-07-28,243849.81,243849.81,paid,0
1119,60,2024-08-04,2024-08-04,243849.81,243849.81,paid,0
1120,60,2024-08-11,2024-08-11,243849.81,243849.81,paid,0
1121,60,2024-08-18,2024-08-18,243849.81,243849.81,paid,0
1122,60,2024-08-25,2024-08-25,243849.81,243849.81,paid,0
1123,60,2024-09-01,2024-09-01,243849.81,243849.81,paid,0
1124,60,2024-09-08,2024-09-08,243849.81,243849.81,paid,0
1125,60,2024-09-15,2024-09-15,243849.81,243849.81,paid,0
1126,61,2024-07-14,2024-07-14,262614.19,262614.19,paid,0
1127,61,2024-07-21,2024-07-21,262614.19,262614.19,paid,0
1128,61,2024-07-28,2024-07-28,262614.19,262614.19,paid,0
1129,61,2024-08-04,2024-08-04,262614.19,262614.19,paid,0
1130,61,2024-08-11,2024-08-11,262614.19,262614.19,paid,0
1131,61,2024-08-18,2024-08-18,262614.19,262614.19,paid,0
1132,61,2024-08-25,2024-08-25,262614.19,262614.19,paid,0
1133,61,2024-09-01,2024-09-04,262614.19,262614.19,paid,3
1134,61,2024-09-08,2024-09-08,262614.19,262614.19,paid,0
1135,61,2024-09-15,2024-09-15,262614.19,262614.19,paid,0
1136,61,2024-09-22,2024-09-22,262614.19,262614.19,paid,0
1137,61,2024-09-29,2024-09-29,262614.19,262614.19,paid,0
1138,61,2024-10-06,2024-10-06,262614.19,262614.19,paid,0
1139,61,2024-10-13,2024-10-13,262614.19,262614.19,paid,0
1140,61,2024-10-20,2024-10-20,262614.19,262614.19,paid,0
1141,61,2024-10-27,2024-10-27,262614.19,262614.19,paid,0
1142,62,2024-08-18,2024-08-18,165700.88,165700.88,paid,0
1143,62,2024-08-25,2024-08-25,165700.88,165700.88,paid,0
1144,62,2024-09-01,2024-09-01,165700.88,165700.88,paid,0
1145,62,2024-09-08,2024-09-08,165700.88,165700.88,paid,0
1146,62,2024-09-15,2024-09-15,165700.88,165700.88,paid,0
1147,62,2024-09-22,2024-09-22,165700.88,165700.88,paid,0
1148,62,2024-09-29,2024-09-29,165700.88,165700.88,paid,0
1149,62,2024-10-06,2024-10-06,165700.88,165700.88,paid,0
1150,62,2024-10-13,2024-10-13,165700.88,165700.88,paid,0
1151,62,2024-10-20,2024-10-20,165700.88,165700.88,paid,0
1152,62,2024-10-27,2024-10-27,165700.88,165700.88,paid,0
1153,62,2024-11-03,2024-11-03,165700.88,165700.88,paid,0
1154,62,2024-11-10,2024-11-10,165700.88,165700.88,paid,0
1155,62,2024-11-17,2024-11-17,165700.88,165700.88,paid,0
1156,62,2024-11-24,2024-11-24,165700.88,165700.88,paid,0
1157,62,2024-12-01,2024-12-01,165700.88,165700.88,paid,0
1158,63,2025-02-13,2025-02-13,159127.65,159127.65,paid,0
1159,63,2025-02-20,2025-02-20,159127.65,159127.65,paid,0
1160,63,2025-02-27,2025-02-27,159127.65,159127.65,paid,0
1161,63,2025-03-06,2025-03-06,159127.65,159127.65,paid,0
1162,63,2025-03-13,2025-03-13,159127.65,159127.65,paid,0
1163,63,2025-03-20,2025-03-20,159127.65,159127.65,paid,0
1164,63,2025-03-27,2025-03-27,159127.65,159127.65,paid,0
1165,63,2025-04-03,2025-04-03,159127.65,159127.65,paid,0
1166,63,2025-04-10,2025-04-10,159127.65,159127.65,paid,0
1167,63,2025-04-17,2025-04-17,159127.65,159127.65,paid,0
1168,63,2025-04-24,2025-04-24,159127.65,159127.65,paid,0
1169,63,2025-05-01,2025-05-01,159127.65,159127.65,paid,0
1170,63,2025-05-08,2025-05-08,159127.65,159127.65,paid,0
1171,63,2025-05-15,2025-05-15,159127.65,159127.65,paid,0
1172,63,2025-05-22,2025-05-22,159127.65,159127.65,paid,0
1173,63,2025-05-29,2025-05-29,159127.65,159127.65,paid,0
1174,63,2025-06-05,2025-06-05,159127.65,159127.65,paid,0
1175,63,2025-06-12,2025-06-12,159127.65,159127.65,paid,0
1176,63,2025-06-19,2025-06-19,159127.65,159127.65,paid,0
1177,63,2025-06-26,2025-06-26,159127.65,159127.65,paid,0
1178,64,2025-09-30,2025-09-30,88099.33,88099.33,paid,0
1179,64,2025-10-07,2025-10-07,88099.33,88099.33,paid,0
1180,64,2025-10-14,2025-10-14,88099.33,88099.33,paid,0
1181,64,2025-10-21,2025-10-21,88099.33,88099.33,paid,0
1182,64,2025-10-28,2025-10-28,88099.33,88099.33,paid,0
1183,64,2025-11-04,2025-11-04,88099.33,88099.33,paid,0
1184,64,2025-11-11,2025-11-13,88099.33,88099.33,paid,2
1185,64,2025-11-18,2025-11-18,88099.33,88099.33,paid,0
1186,65,2024-04-04,2024-04-04,317620.69,317620.69,paid,0
1187,65,2024-04-11,2024-04-11,317620.69,317620.69,paid,0
1188,65,2024-04-18,2024-04-18,317620.69,317620.69,paid,0
1189,65,2024-04-25,2024-04-25,317620.69,317620.69,paid,0
1190,65,2024-05-02,2024-05-02,317620.69,317620.69,paid,0
1191,65,2024-05-09,2024-05-09,317620.69,317620.69,paid,0
1192,65,2024-05-16,2024-05-16,317620.69,317620.69,paid,0
1193,65,2024-05-23,2024-05-23,317620.69,317620.69,paid,0
1194,65,2024-05-30,2024-05-30,317620.69,317620.69,paid,0
1195,65,2024-06-06,2024-06-06,317620.69,317620.69,paid,0
1196,65,2024-06-13,2024-06-13,317620.69,317620.69,paid,0
1197,65,2024-06-20,2024-06-20,317620.69,317620.69,paid,0
1198,65,2024-06-27,2024-06-27,317620.69,317620.69,paid,0
1199,65,2024-07-04,2024-07-04,317620.69,317620.69,paid,0
1200,65,2024-07-11,2024-07-11,317620.69,317620.69,paid,0
1201,65,2024-07-18,2024-07-18,317620.69,317620.69,paid,0
1202,66,2024-01-10,2024-01-19,203687.85,203687.85,late,9
1203,66,2024-01-17,2024-01-23,203687.85,203687.85,late,6
1204,66,2024-01-24,2024-01-24,203687.85,203687.85,paid,0
1205,66,2024-01-31,2024-01-31,203687.85,203687.85,paid,0
1206,66,2024-02-07,2024-02-07,203687.85,203687.85,paid,0
1207,66,2024-02-14,2024-02-17,203687.85,203687.85,late,3
1208,66,2024-02-21,2024-02-21,203687.85,203687.85,paid,0
1209,66,2024-02-28,2024-02-28,203687.85,203687.85,paid,0
1210,66,2024-03-06,2024-03-06,203687.85,203687.85,paid,0
1211,66,2024-03-13,2024-03-13,203687.85,203687.85,paid,0
1212,66,2024-03-20,2024-03-20,203687.85,203687.85,paid,0
1213,66,2024-03-27,2024-03-27,203687.85,203687.85,paid,0
1214,66,2024-04-03,2024-04-03,203687.85,203687.85,paid,0
1215,66,2024-04-10,2024-04-10,203687.85,203687.85,paid,0
1216,66,2024-04-17,2024-04-21,203687.85,203687.85,late,4
1217,66,2024-04-24,2024-04-24,203687.85,203687.85,paid,0
1218,66,2024-05-01,2024-05-01,203687.85,203687.85,paid,0
1219,66,2024-05-08,2024-05-11,203687.85,203687.85,late,3
1220,66,2024-05-15,2024-05-15,203687.85,203687.85,paid,0
1221,66,2024-05-22,2024-05-22,203687.85,203687.85,paid,0
1222,67,2025-07-15,2025-07-15,161656.88,161656.88,paid,0
1223,67,2025-07-22,2025-07-22,161656.88,161656.88,paid,0
1224,67,2025-07-29,2025-08-03,161656.88,161656.88,late,5
1225,67,2025-08-05,2025-08-05,161656.88,161656.88,paid,0
1226,67,2025-08-12,2025-08-12,161656.88,161656.88,paid,0
1227,67,2025-08-19,2025-08-19,161656.88,161656.88,paid,0
1228,67,2025-08-26,2025-08-26,161656.88,161656.88,paid,0
1229,67,2025-09-02,2025-09-02,161656.88,161656.88,paid,0
1230,67,2025-09-09,2025-09-09,161656.88,161656.88,paid,0
1231,67,2025-09-16,2025-09-16,161656.88,161656.88,paid,0
1232,67,2025-09-23,2025-09-23,161656.88,161656.88,paid,0
1233,67,2025-09-30,,161656.88,111034.6,partial,6
1234,67,2025-10-07,2025-10-07,161656.88,161656.88,paid,0
1235,67,2025-10-14,2025-10-14,161656.88,161656.88,paid,0
1236,67,2025-10-21,2025-10-21,161656.88,161656.88,paid,0
1237,67,2025-10-28,2025-10-28,161656.88,161656.88,paid,0
1238,67,2025-11-04,2025-11-04,161656.88,161656.88,paid,0
1239,67,2025-11-11,2025-11-11,161656.88,161656.88,paid,0
1240,67,2025-11-18,2025-11-18,161656.88,161656.88,paid,0
1241,68,2025-09-19,2025-09-22,300837.42,300837.42,late,3
1242,68,2025-09-26,2025-09-26,300837.42,300837.42,paid,0
1243,68,2025-10-03,2025-10-03,300837.42,300837.42,paid,0
1244,68,2025-10-10,,300837.42,159785.58,partial,6
1245,68,2025-10-17,2025-10-17,300837.42,300837.42,paid,0
1246,68,2025-10-24,2025-10-24,300837.42,300837.42,paid,0
1247,68,2025-10-31,2025-11-04,300837.42,300837.42,late,4
1248,68,2025-11-07,2025-11-07,300837.42,300837.42,paid,0
1249,68,2025-11-14,2025-11-14,300837.42,300837.42,paid,0
1250,69,2025-04-23,2025-05-01,95792.12,95792.12,late,8
1251,69,2025-04-30,2025-04-30,95792.12,95792.12,paid,0
1252,69,2025-05-07,2025-05-07,95792.12,95792.12,paid,0
1253,69,2025-05-14,2025-05-14,95792.12,95792.12,paid,0
1254,69,2025-05-21,2025-05-21,95792.12,95792.12,paid,0
1255,69,2025-05-28,2025-05-28,95792.12,95792.12,paid,0
1256,69,2025-06-04,2025-06-08,95792.12,95792.12,late,4
1257,69,2025-06-11,,95792.12,59535.95,partial,3
1258,69,2025-06-18,2025-06-18,95792.12,95792.12,paid,0
1259,69,2025-06-25,2025-06-30,95792.12,95792.12,late,5
1260,69,2025-07-02,2025-07-02,95792.12,95792.12,paid,0
